name,locationName,websiteUrl,enabledFeatures
Two Boots EP,Echo Park,http://www.twoboots.com,REWARDS_PROGRAM
Rookies 2,Highway 92,http://www.rookiesaz.com,REWARDS_PROGRAM
Rookies 2,Highway 92,http://www.rookiesaz.com,TOAST_GIFT_CARDS
Rookies 2,Highway 92,http://www.rookiesaz.com,ONLINE_ORDERING
Stacked Pickle,96th Street,https://locations.stackedpickle.com/ll/US/IN/Indianapolis/4705-E-96th-St,ONLINE_ORDERING
BBQ Chicken Buena Park,,http://www.instagram.com/bbqchickenbp,TOAST_GIFT_CARDS
The Rotary,,http://www.therotaryeats.com,REWARDS_PROGRAM
The Rotary,,http://www.therotaryeats.com,TOAST_GIFT_CARDS
The Viand,,http://www.theviand.com,TOAST_GIFT_CARDS
GROVE,Lakewood Ranch,https://www.groveLWR.com,TOAST_GIFT_CARDS
GROVE,Lakewood Ranch,https://www.groveLWR.com,REWARDS_PROGRAM
Griff's,Downtown,http://www.griffs35.com,ONLINE_ORDERING
Kuma's Corner,Schaumburg,http://www.kumascorner.com,TOAST_GIFT_CARDS
Kuma's Corner,Schaumburg,http://www.kumascorner.com,REWARDS_PROGRAM
Kuma's Corner,Vernon Hills,http://www.KumasCorner.com,TOAST_GIFT_CARDS
Kuma's Corner,Vernon Hills,http://www.KumasCorner.com,REWARDS_PROGRAM
Kuma's Corner,West Loop,https://kumascorner.com/location/kumas-west-loop/,TOAST_GIFT_CARDS
Kuma's Corner,West Loop,https://kumascorner.com/location/kumas-west-loop/,REWARDS_PROGRAM
Utility Brewing Company,Downtown Ruston,https://www.utilitybrewing.com,ONLINE_ORDERING
Mike's Restaurant,,http://www.mikesfairhaven.com,TOAST_GIFT_CARDS
Three Notch'd Brewing Company,Roanoke,http://threenotchdbrewing.com/,TOAST_GIFT_CARDS
Napa Prime,Downtown,http://www.napaburgerbar.com,TOAST_GIFT_CARDS
The Sylvester,,http://www.thesylvesterbar.com,TOAST_GIFT_CARDS
The Joint,Mount Vernon,http://www.TheJointMV.com,ONLINE_ORDERING
Ruby Sunshine,Chattanooga,http://www.rubysunshine.com,TOAST_GIFT_CARDS
Tino's Artisan Pizza Co.,Ocean Grove,http://www.nojunkpizza.com,ONLINE_ORDERING
Tino's Artisan Pizza Co.,Ocean Grove,http://www.nojunkpizza.com,TOAST_GIFT_CARDS
Orlando Meats,,https://orlandomeats.com,REWARDS_PROGRAM
Orlando Meats,,https://orlandomeats.com,TOAST_GIFT_CARDS
The Juicy Crab,Smyrna,https://www.thejuicycrab.com/,TOAST_GIFT_CARDS
The Juicy Crab,Smyrna,https://www.thejuicycrab.com/,REWARDS_PROGRAM
Pearl Street Warehouse,,https://www.pearlstreetwarehouse.com/,REWARDS_PROGRAM
Pearl Street Warehouse,,https://www.pearlstreetwarehouse.com/,TOAST_GIFT_CARDS
Cinderlands Foederhouse,,https://www.cinderlands.com,TOAST_GIFT_CARDS
Comal / Comal Next Door,,http://www.comalnextdoor.com,TOAST_GIFT_CARDS
Munch Box,10604 S Eastern,http://www.munchboxlv.com,ONLINE_ORDERING
A Market,,http://www.amarketnb.com,ONLINE_ORDERING
A Market,,http://www.amarketnb.com,TOAST_GIFT_CARDS
Swan Street Diner,,http://www.swanstreetdiner.com/,TOAST_GIFT_CARDS
Swan Street Diner,,http://www.swanstreetdiner.com/,ONLINE_ORDERING
Forno,"Omaha, NE Blackstone",http://www.fornoomaha.com,ONLINE_ORDERING
Forno,"Omaha, NE Blackstone",http://www.fornoomaha.com,REWARDS_PROGRAM
Violet,Violet,https://www.violetseattle.com/,TOAST_GIFT_CARDS
Two Boots UWS,Upper West Side,http://www.twoboots.com,REWARDS_PROGRAM
Ron's Gourmet Ice Cream,Dedham,https://ronsicecream.com/,TOAST_GIFT_CARDS
Pizzeria DeVille,,http://pizzeriadeville.com/,TOAST_GIFT_CARDS
POKÉ BAR,"Mosaic, Fairfax, VA",http://www.pokebardc.com,ONLINE_ORDERING
POKÉ BAR,"Mosaic, Fairfax, VA",http://www.pokebardc.com,REWARDS_PROGRAM
Trattoria No. 10,Trattoria No. 10,http://www.trattoriaten.com/,REWARDS_PROGRAM
Johnny's Pizza,Cary,http://www.johnnyspizzacary.com,TOAST_GIFT_CARDS
RiNo Yacht Club,,http://rinoyachtclub.com,REWARDS_PROGRAM
Great Lakes Brewing Company,Brewpub,http://www.greatlakesbrewing.com,ONLINE_ORDERING
Great Lakes Brewing Company,Brewpub,http://www.greatlakesbrewing.com,REWARDS_PROGRAM
The Shortline/The Firebox,,https://www.shortlinesushi.com,TOAST_GIFT_CARDS
The Shortline/The Firebox,,https://www.shortlinesushi.com,ONLINE_ORDERING
The Shortline/The Firebox,,https://www.shortlinesushi.com,REWARDS_PROGRAM
Hops n Drops,Smokey Point,http://hopsndrops.com,TOAST_GIFT_CARDS
Hops n Drops,Smokey Point,http://hopsndrops.com,ONLINE_ORDERING
La Casita Pupuseria & Market,Silver Spring,http://lacasitapupusas.com/,ONLINE_ORDERING
Afro Deli & Grill,Minneapolis,http://www.afrodeli.com,ONLINE_ORDERING
Afro Deli & Grill,Minneapolis,http://www.afrodeli.com,REWARDS_PROGRAM
Afro Deli & Grill,Minneapolis,http://www.afrodeli.com,TOAST_GIFT_CARDS
Fry the Coop,Oak Lawn,http://www.frythecoop.com,ONLINE_ORDERING
Fire Wings Antelope,Antelope,https://www.firewings.com/antelope-ca-95843,ONLINE_ORDERING
Fire Wings Antelope,Antelope,https://www.firewings.com/antelope-ca-95843,TOAST_GIFT_CARDS
Stacked Pickle,Carmel,https://stackedpickle.com/,ONLINE_ORDERING
Little Pub,Old Saybrook,http://littlepub.com/oldsaybrook/,TOAST_GIFT_CARDS
Little Pub,Old Saybrook,http://littlepub.com/oldsaybrook/,ONLINE_ORDERING
Molly Brannigan's Irish Pub,,https://www.mollybrannigans.com/,REWARDS_PROGRAM
Fry the Coop,Elmhurst,http://www.frythecoop.com,ONLINE_ORDERING
HOP ALLEY,,http://www.hopalleydenver.com,ONLINE_ORDERING
Percolate,Melrose Ave,https://www.percolatetea.com/,ONLINE_ORDERING
East Side Pies,US 183,https://www.eastsidepies.com,ONLINE_ORDERING
Schat's Bakery & Cafe,Schat's Bakery Eagles Nest,http://www.schats.com/,TOAST_GIFT_CARDS
Schat's Bakery & Cafe,Schat's Bakery and Cafe Friedman's,http://www.schats.com/,TOAST_GIFT_CARDS
Schat's Bakeries & Café,Schat's Courthouse Bakery & Cafe,http://www.schats.com/,TOAST_GIFT_CARDS
Call,,https://www.beckon-call.com/,REWARDS_PROGRAM
Zin Gastro Pub,Lake Zurich Shoppes,http://www.zingastropub.com,REWARDS_PROGRAM
Pressroom,,http://www.eatatpressroom.com,TOAST_GIFT_CARDS
Galaxy Taco,Galaxy Taco,http://www.galaxytaco.com/,TOAST_GIFT_CARDS
Bazati,,https://www.bazatiatl.com,TOAST_GIFT_CARDS
Craig Mazz's Pizza & Italian Cuisine,Portage Boro,http://www.Craigmazzspizza.com,TOAST_GIFT_CARDS
Slapbox Pizzicheria,"201 E. Main St. Round Rock Tx, 78664",http://www.slapboxpizza.com,ONLINE_ORDERING
Slapbox Pizzicheria,"201 E. Main St. Round Rock Tx, 78664",http://www.slapboxpizza.com,TOAST_GIFT_CARDS
Musketeers Bar & Grill,Richfield,http://www.musketeersgrill.com,ONLINE_ORDERING
Musketeers Bar & Grill,Richfield,http://www.musketeersgrill.com,REWARDS_PROGRAM
Musketeers Bar & Grill,Richfield,http://www.musketeersgrill.com,TOAST_GIFT_CARDS
Pots & Pans Jamaican Cuisine,downtown,http://potsandpansja.com/,REWARDS_PROGRAM
Chalawan,Cambridge,http://www.thechalawan.com/,ONLINE_ORDERING
Pizza Chalet and Johnnies Broasted Chicken,Yucaipa,http://thepizzachalet.com/,REWARDS_PROGRAM
Pizza Chalet and Johnnies Broasted Chicken,Yucaipa,http://thepizzachalet.com/,ONLINE_ORDERING
Pizza Chalet and Johnnies Broasted Chicken,Yucaipa,http://thepizzachalet.com/,TOAST_GIFT_CARDS
Two Boots HK,Hell's Kitchen,http://www.twoboots.com,ONLINE_ORDERING
Bread Zeppelin Salads,"Carrollton, TX",http://www.breadzeppelin.com,TOAST_GIFT_CARDS
Bread Zeppelin Salads,"Carrollton, TX",http://www.breadzeppelin.com,ONLINE_ORDERING
Bread Zeppelin Salads,"Las Colinas ,TX",http://www.breadzeppelin.com,REWARDS_PROGRAM
Bread Zeppelin Salads,"Las Colinas ,TX",http://www.breadzeppelin.com,TOAST_GIFT_CARDS
Bread Zeppelin Salads,"Las Colinas ,TX",http://www.breadzeppelin.com,ONLINE_ORDERING
Bread Zeppelin Salads,"Southlake, TX",http://www.breadzeppelin.com,ONLINE_ORDERING
Bread Zeppelin Salads,"Southlake, TX",http://www.breadzeppelin.com,TOAST_GIFT_CARDS
Bread Zeppelin Salads,"Southlake, TX",http://www.breadzeppelin.com,REWARDS_PROGRAM
Bread Zeppelin Salads,"Dallas, TX",http://www.breadzeppelin.com,ONLINE_ORDERING
Bread Zeppelin Salads,"Dallas, TX",http://www.breadzeppelin.com,REWARDS_PROGRAM
Bread Zeppelin Salads,"Dallas, TX",http://www.breadzeppelin.com,TOAST_GIFT_CARDS
Pollyanna Brewing Company,Lemont,https://pollyannabrewing.com/,REWARDS_PROGRAM
Pollyanna Brewing Company,Lemont,https://pollyannabrewing.com/,TOAST_GIFT_CARDS
Blacksmith's Breads,Long Beach,http://blacksmithsbreads.com,REWARDS_PROGRAM
Dooby's,Baltimore,http://www.doobys.com,ONLINE_ORDERING
Dooby's,Baltimore,http://www.doobys.com,TOAST_GIFT_CARDS
Finistere,Port Townsend,http://www.restaurantfinistere.com,TOAST_GIFT_CARDS
Two Boots EP,Echo Park,http://www.twoboots.com,TOAST_GIFT_CARDS
Somtum Modern Thai Cuisine,,http://www.somtummondernthaicuisine.com,REWARDS_PROGRAM
Somtum Modern Thai Cuisine,,http://www.somtummondernthaicuisine.com,ONLINE_ORDERING
Somtum Modern Thai Cuisine,,http://www.somtummondernthaicuisine.com,TOAST_GIFT_CARDS
Harry's Pizzeria and Tavern,,http://www.harryspizzawesthartford.com/,REWARDS_PROGRAM
Harry's Pizzeria and Tavern,,http://www.harryspizzawesthartford.com/,ONLINE_ORDERING
Harry's Pizzeria and Tavern,,http://www.harryspizzawesthartford.com/,TOAST_GIFT_CARDS
Wayside Market,Media,http://www.waysidemarket.com,ONLINE_ORDERING
Bread Zeppelin Salads,"The Colony, TX",http://www.breadzeppelin.com,ONLINE_ORDERING
Bread Zeppelin Salads,"The Colony, TX",http://www.breadzeppelin.com,REWARDS_PROGRAM
Bread Zeppelin Salads,"The Colony, TX",http://www.breadzeppelin.com,TOAST_GIFT_CARDS
Garden 33,661 Highway 33 In Hamilton,http://www.diGrden33nj.com,TOAST_GIFT_CARDS
Sherman's Taphouse,,http://www.shermanstaphouse.com/,ONLINE_ORDERING
Sherman's Taphouse,,http://www.shermanstaphouse.com/,REWARDS_PROGRAM
Sherman's Taphouse,,http://www.shermanstaphouse.com/,TOAST_GIFT_CARDS
The Corner Restaurant,"Kansas City, MO",http://www.thecornerkc.com,REWARDS_PROGRAM
The Corner Restaurant,"Kansas City, MO",http://www.thecornerkc.com,TOAST_GIFT_CARDS
Koehn Bakery,"Butler, MO",http://www.koehnbakery.com,ONLINE_ORDERING
Koehn Bakery,"Butler, MO",http://www.koehnbakery.com,TOAST_GIFT_CARDS
Percolate,Santa Monica Blvd,https://www.percolatetea.com/,ONLINE_ORDERING
Grayton Road Tavern,Grayton Road Tavern,http://www.graytonroadtavern.com,TOAST_GIFT_CARDS
Grayton Road Tavern,Grayton Road Tavern,http://www.graytonroadtavern.com,ONLINE_ORDERING
Grayton Road Tavern,Grayton Road Tavern,http://www.graytonroadtavern.com,REWARDS_PROGRAM
The Late Bloomer,NEWCITY MALL,http://latebloomerchicago.com/,REWARDS_PROGRAM
The Late Bloomer,NEWCITY MALL,http://latebloomerchicago.com/,TOAST_GIFT_CARDS
The Late Bloomer,NEWCITY MALL,http://latebloomerchicago.com/,ONLINE_ORDERING
Dirty Frank's Hot Dog Palace,248 South 4th Street,http://www.dirtyfranks.com/,TOAST_GIFT_CARDS
Rockit Char Grill,,http://rockitchargrill.com/,ONLINE_ORDERING
Rockit Char Grill,,http://rockitchargrill.com/,TOAST_GIFT_CARDS
Rockit Char Grill,,http://rockitchargrill.com/,REWARDS_PROGRAM
Paisano's Mexican Grill & Market,,http://www.paisanosgrill.com,TOAST_GIFT_CARDS
Paisano's Mexican Grill & Market,,http://www.paisanosgrill.com,REWARDS_PROGRAM
Hessen Haus,,http://www.hessenhaus.com,TOAST_GIFT_CARDS
Hessen Haus,,http://www.hessenhaus.com,REWARDS_PROGRAM
Hessen Haus,,http://www.hessenhaus.com,ONLINE_ORDERING
McKenzie Brew House,Chadds Ford,http://www.mckenziebrewhouse.com/,TOAST_GIFT_CARDS
McKenzie Brew House,Devon,http://www.mckenziebrewhouse.com/,TOAST_GIFT_CARDS
Fire Wings & Delilah's by Make Fish,Howe Ave,https://www.firewings.com/sacramento-ca-95825,ONLINE_ORDERING
Something Different Grill,50th Street,http://www.eatbowls.com,TOAST_GIFT_CARDS
Something Different Grill,50th Street,http://www.eatbowls.com,ONLINE_ORDERING
Something Different Grill,Levelland,http://www.eatbowls.com,TOAST_GIFT_CARDS
Something Different Grill,Levelland,http://www.eatbowls.com,ONLINE_ORDERING
Something Different Grill,Clovis NM,http://www.eatbowls.com,ONLINE_ORDERING
Something Different Grill,Clovis NM,http://www.eatbowls.com,TOAST_GIFT_CARDS
Something Different Grill,Portales,http://www.eatbowls.com,ONLINE_ORDERING
Something Different Grill,Portales,http://www.eatbowls.com,TOAST_GIFT_CARDS
Stefano's Golden Baked Hams,Yorba Linda,http://www.StefanosFoods.com,REWARDS_PROGRAM
Stefano's Golden Baked Hams,Yorba Linda,http://www.StefanosFoods.com,TOAST_GIFT_CARDS
Stefano's Golden Baked Hams,Yorba Linda,http://www.StefanosFoods.com,ONLINE_ORDERING
Heirloom Pizza Co,Cass Street,http://heirloompizzapie.com/,TOAST_GIFT_CARDS
Heirloom Pizza Co,Cass Street,http://heirloompizzapie.com/,ONLINE_ORDERING
La Casita Pupuseria & Market,Silver Spring,http://lacasitapupusas.com/,TOAST_GIFT_CARDS
Alfalfa Restaurant,"Downtown Lexington, KY",http://www.AlfalfaRestaurant.com,ONLINE_ORDERING
Two Boots EV,East Village,http://www.twoboots.com,TOAST_GIFT_CARDS
La Casita Pupuseria,Germantown,http://www.lacasitapupusas.com,TOAST_GIFT_CARDS
La Casita Pupuseria,Germantown,http://www.lacasitapupusas.com,ONLINE_ORDERING
Anita's Kitchen,Lake Orion,https://anitaskitchen.com,REWARDS_PROGRAM
Stacked Pickle,Plainfield,https://stackedpickle.com/,ONLINE_ORDERING
Legacy Bar and Grill,Mill Street,http://www.legacygrillandbar.com,REWARDS_PROGRAM
Legacy Bar and Grill,Mill Street,http://www.legacygrillandbar.com,TOAST_GIFT_CARDS
Heroes West Sports Grill,Joliet,http://www.heroeswest.net,TOAST_GIFT_CARDS
Heroes West Sports Grill,Joliet,http://www.heroeswest.net,REWARDS_PROGRAM
AsiaSF,9th St,http://asiasf.com,TOAST_GIFT_CARDS
MOUTHFUL EATERY,,http://www.mouthfuleatery.com,REWARDS_PROGRAM
MOUTHFUL EATERY,,http://www.mouthfuleatery.com,TOAST_GIFT_CARDS
Anita's Kitchen,Lake Orion,https://anitaskitchen.com,ONLINE_ORDERING
Healthy Creations Cafe,,https://www.healthycreations.com/homepage,ONLINE_ORDERING
Healthy Creations Cafe,,https://www.healthycreations.com/homepage,TOAST_GIFT_CARDS
Giardino Neighborhood Cucina,,http://www.giardinosd.com,REWARDS_PROGRAM
Ricardo's Kitchen and Bar,,http://chefricardo.com/,REWARDS_PROGRAM
Ricardo's Kitchen and Bar,,http://chefricardo.com/,TOAST_GIFT_CARDS
Brokerage Brewing Company,,http://www.brokeragebrewing.com/,TOAST_GIFT_CARDS
Brokerage Brewing Company,,http://www.brokeragebrewing.com/,REWARDS_PROGRAM
La Casita Pupuseria & Cocina C.A.,Gaithersburg,http://www.lacasitapupusas.com,TOAST_GIFT_CARDS
La Casita Pupuseria & Cocina C.A.,Gaithersburg,http://www.lacasitapupusas.com,ONLINE_ORDERING
D'Allesandro's Pizza,,http://www.dalspizza.com/,REWARDS_PROGRAM
D'Allesandro's Pizza,,http://www.dalspizza.com/,ONLINE_ORDERING
D'Andrews Bakery & Cafe,,http://www.dandrewsbakery.com,ONLINE_ORDERING
Mr.Chens,DC,http://www.mrchens.com,ONLINE_ORDERING
Mexican Table,Lancaster Pike,http://www.mexicantablerestaurant.com,TOAST_GIFT_CARDS
Mexican Table,Lancaster Pike,http://www.mexicantablerestaurant.com,ONLINE_ORDERING
Mexican Table,Lancaster Pike,http://www.mexicantablerestaurant.com,REWARDS_PROGRAM
Manning's Steaks and Spirits,,https://www.manningsteaks.com,TOAST_GIFT_CARDS
Manning's Steaks and Spirits,,https://www.manningsteaks.com,ONLINE_ORDERING
White Labs Brewing Co.,San Diego,http://www.whitelabs.com,TOAST_GIFT_CARDS
Two Boots UWS,Upper West Side,http://www.twoboots.com,TOAST_GIFT_CARDS
Main Street Pub,Gull Road,http://www.mainstpub.com/,ONLINE_ORDERING
Il Corallo Trattoria,,https://www.ilcorallotrattoria.com/,TOAST_GIFT_CARDS
O'Brien's Irish Pub,Brandon (OLD),http://www.obrienspubsbrandon.com,ONLINE_ORDERING
Anita's Kitchen,Lake Orion,https://anitaskitchen.com,TOAST_GIFT_CARDS
MiSo,Lacey Boulevard,http://www.misofitfastfresh.com,REWARDS_PROGRAM
MiSo,Lacey Boulevard,http://www.misofitfastfresh.com,ONLINE_ORDERING
Clay's Smokehouse,,http://www.clayssmokehouse.com,TOAST_GIFT_CARDS
MiSo,Lacey Boulevard,http://www.misofitfastfresh.com,TOAST_GIFT_CARDS
D6 Pizza,Hesperia,http://d6pizza.com,ONLINE_ORDERING
D6 Pizza,Hesperia,http://d6pizza.com,TOAST_GIFT_CARDS
Kuma's Corner,Indianapolis,http://www.kumascorner.com,ONLINE_ORDERING
Yard Bar,"Austin, TX",http://www.yardbar.com,REWARDS_PROGRAM
Yard Bar,"Austin, TX",http://www.yardbar.com,TOAST_GIFT_CARDS
Palm Palace Restaurant,,http://www.palmpalace.com,ONLINE_ORDERING
The Larrupin Cafe,,http://www.thelarrupin.com/,TOAST_GIFT_CARDS
Hooley House Sports Pub & Grille,Westlake,https://www.1funpub.com,TOAST_GIFT_CARDS
Hooley House Sports Pub & Grille,Westlake,https://www.1funpub.com,ONLINE_ORDERING
Hooley House Sports Pub & Grille,Westlake,https://www.1funpub.com,REWARDS_PROGRAM
Hooley House Sports Pub & Grille,Montrose,https://www.1funpub.com/,TOAST_GIFT_CARDS
Hooley House Sports Pub & Grille,Montrose,https://www.1funpub.com/,REWARDS_PROGRAM
Hooley House Sports Pub & Grille,Montrose,https://www.1funpub.com/,ONLINE_ORDERING
Hooley House Sports Pub & Grille,Brooklyn,https://www.1funpub.com/,REWARDS_PROGRAM
Hooley House Sports Pub & Grille,Brooklyn,https://www.1funpub.com/,ONLINE_ORDERING
Hooley House Sports Pub & Grille,Brooklyn,https://www.1funpub.com/,TOAST_GIFT_CARDS
Water Street Cafe,,http://www.waterstreetcafe.com,TOAST_GIFT_CARDS
Hooley House Sports Pub & Grille,Mentor,https://www.1funpub.com/,REWARDS_PROGRAM
Hooley House Sports Pub & Grille,Mentor,https://www.1funpub.com/,ONLINE_ORDERING
Hooley House Sports Pub & Grille,Mentor,https://www.1funpub.com/,TOAST_GIFT_CARDS
Foolish Craig's Cafe,,http://www.foolishcraigs.com,ONLINE_ORDERING
Foolish Craig's Cafe,,http://www.foolishcraigs.com,REWARDS_PROGRAM
Foolish Craig's Cafe,,http://www.foolishcraigs.com,TOAST_GIFT_CARDS
Easy Pie,Revere,http://www.theeasypie.com,REWARDS_PROGRAM
Easy Pie,Revere,http://www.theeasypie.com,TOAST_GIFT_CARDS
Easy Pie,Revere,http://www.theeasypie.com,ONLINE_ORDERING
Charcoal Venice,,https://www.charcoalvenice.com,ONLINE_ORDERING
Charcoal Venice,,https://www.charcoalvenice.com,TOAST_GIFT_CARDS
Jimmy K's Handcrafted Street Food,,http://www.jimmyks.com,REWARDS_PROGRAM
Jimmy K's Handcrafted Street Food,,http://www.jimmyks.com,ONLINE_ORDERING
The Winchester,,https://www.winchestergr.com,REWARDS_PROGRAM
The Winchester,,https://www.winchestergr.com,ONLINE_ORDERING
The Winchester,,https://www.winchestergr.com,TOAST_GIFT_CARDS
Tequila Revolucion,,http://www.toasttab.com/tequila,ONLINE_ORDERING
The Dor-Stop Restaurant,,https://www.thedorstoprestaurant.com,TOAST_GIFT_CARDS
The Dor-Stop Restaurant,,https://www.thedorstoprestaurant.com,ONLINE_ORDERING
The Circuit,RVA,https://www.thecircuitarcadebar.com/,TOAST_GIFT_CARDS
The Circuit,RVA,https://www.thecircuitarcadebar.com/,ONLINE_ORDERING
The Circuit,RVA,https://www.thecircuitarcadebar.com/,REWARDS_PROGRAM
Anchor Stone Deck Pizza,Downtown Newburyport,http://www.anchorpizzeria.com/,REWARDS_PROGRAM
Homestead Kitchen & Cocktails,,http://www.kitchenandcocktails.com,REWARDS_PROGRAM
Homestead Kitchen & Cocktails,,http://www.kitchenandcocktails.com,ONLINE_ORDERING
Homestead Kitchen & Cocktails,,http://www.kitchenandcocktails.com,TOAST_GIFT_CARDS
Amore Pizzeria Ristorante,,https://amorezionsville.com/,ONLINE_ORDERING
Amore Pizzeria Ristorante,,https://amorezionsville.com/,REWARDS_PROGRAM
Amore Pizzeria Ristorante,,https://amorezionsville.com/,TOAST_GIFT_CARDS
A Test Jamba,9997 - The Test Store 2,http://www.jambajuice.com/,REWARDS_PROGRAM
A Test Jamba,9997 - The Test Store 2,http://www.jambajuice.com/,ONLINE_ORDERING
A Test Jamba,9997 - The Test Store 2,http://www.jambajuice.com/,TOAST_GIFT_CARDS
DIGS on CANAL,Downtown Lemont,http://www.DigsOnCanal.com,REWARDS_PROGRAM
DIGS on CANAL,Downtown Lemont,http://www.DigsOnCanal.com,ONLINE_ORDERING
DIGS on CANAL,Downtown Lemont,http://www.DigsOnCanal.com,TOAST_GIFT_CARDS
TenTen,,http://www.tentenaustin.com,ONLINE_ORDERING
TenTen,,http://www.tentenaustin.com,REWARDS_PROGRAM
TenTen,,http://www.tentenaustin.com,TOAST_GIFT_CARDS
The Gingham Cafe,,http://ginghamcafe.com/,ONLINE_ORDERING
The Gingham Cafe,,http://ginghamcafe.com/,TOAST_GIFT_CARDS
Uncle,Highlands,http://www.uncleramen.com,TOAST_GIFT_CARDS
HOP ALLEY,,http://www.hopalleydenver.com,TOAST_GIFT_CARDS
Blue Ash Chili,Blue Ash,https://www.blueashchili.com,TOAST_GIFT_CARDS
Blue Ash Chili,Blue Ash,https://www.blueashchili.com,ONLINE_ORDERING
Arcuri Eat + Drink,Glover Park,http://www.arcuridc.com/,ONLINE_ORDERING
Arcuri Eat + Drink,Glover Park,http://www.arcuridc.com/,REWARDS_PROGRAM
OC,,http://www.organiccornerny.com,TOAST_GIFT_CARDS
Blue Ash Chili,Mason,http://www.blueashchili.com,ONLINE_ORDERING
Blue Ash Chili,Mason,http://www.blueashchili.com,TOAST_GIFT_CARDS
Blue Ash Chili,Tri County,https://www.blueashchili.com,ONLINE_ORDERING
Blue Ash Chili,Tri County,https://www.blueashchili.com,TOAST_GIFT_CARDS
Sopraffina Marketcaffe,Wacker,https://www.sopraffina.com/,TOAST_GIFT_CARDS
Sopraffina Marketcaffe,Wacker,https://www.sopraffina.com/,ONLINE_ORDERING
Sopraffina Marketcaffe (Lunch Only),Dearborn,https://www.sopraffina.com/,TOAST_GIFT_CARDS
Sopraffina Marketcaffe (Lunch Only),Dearborn,https://www.sopraffina.com/,ONLINE_ORDERING
Sopraffina Marketcaffe,Jackson,https://www.sopraffina.com/,TOAST_GIFT_CARDS
Sopraffina Marketcaffe,Jackson,https://www.sopraffina.com/,ONLINE_ORDERING
Sopraffina Marketcaffe,Randolph,https://www.sopraffina.com,ONLINE_ORDERING
Sopraffina Marketcaffe,Randolph,https://www.sopraffina.com,TOAST_GIFT_CARDS
Citrus & Salt,,http://www.citrusandsaltboston.com,TOAST_GIFT_CARDS
Citrus & Salt,,http://www.citrusandsaltboston.com,REWARDS_PROGRAM
Sopraffina Marketcaffe,Adams,https://www.sopraffina.com/,TOAST_GIFT_CARDS
Sopraffina Marketcaffe,Adams,https://www.sopraffina.com/,ONLINE_ORDERING
Castrillos Pizza of Inglewood,East Nashville Neighborhood,http://www.castrillos.com,ONLINE_ORDERING
Castrillos Pizza of Zonelson,Opryland Area,http://www.castrillos.com,ONLINE_ORDERING
Castrillos Pizza of Sylvan Park,West Nashville,http://www.castrillos.com,ONLINE_ORDERING
Jamba Juice,Dallas,http://www.jambajuice.com/,REWARDS_PROGRAM
Jamba Juice,Dallas,http://www.jambajuice.com/,TOAST_GIFT_CARDS
Jamba Juice,Dallas,http://www.jambajuice.com/,ONLINE_ORDERING
EVOS Pinecrest,,http://evos.com/,TOAST_GIFT_CARDS
EVOS Carrollwood,,http://evos.com/,TOAST_GIFT_CARDS
EVOS South Tampa,,http://evos.com/,TOAST_GIFT_CARDS
EVOS St. Petersburg,,http://evos.com/,TOAST_GIFT_CARDS
Nectar Urban Cantina,,http://www.nectarcantina.com,REWARDS_PROGRAM
Nectar Urban Cantina,,http://www.nectarcantina.com,ONLINE_ORDERING
Nectar Urban Cantina,,http://www.nectarcantina.com,TOAST_GIFT_CARDS
Hops n Drops,Spokane Northpointe,http://hopsndrops.com,ONLINE_ORDERING
Hops n Drops,Spokane Northpointe,http://hopsndrops.com,TOAST_GIFT_CARDS
Carmo Restaurant & Bar,,http://CafeCarmo.com,TOAST_GIFT_CARDS
Carmo Restaurant & Bar,,http://CafeCarmo.com,REWARDS_PROGRAM
Bluefox Indian Bar and Grill,,http://www.bluefoxmn.com,REWARDS_PROGRAM
Bluefox Indian Bar and Grill,,http://www.bluefoxmn.com,TOAST_GIFT_CARDS
Big Iron Horse Barbecue,,http://www.BigIronHorse.com,TOAST_GIFT_CARDS
The Dive Steam Kettle Cooking,,https://www.divesteamkettlecooking.com,REWARDS_PROGRAM
The Dive Steam Kettle Cooking,,https://www.divesteamkettlecooking.com,TOAST_GIFT_CARDS
Banzo,Sherman Ave,http://www.banzomadison.com,REWARDS_PROGRAM
Banzo,Sherman Ave,http://www.banzomadison.com,ONLINE_ORDERING
Banzo,Sherman Ave,http://www.banzomadison.com,TOAST_GIFT_CARDS
Breakers Topinabee,,http://www.breakerstopinabee.com,ONLINE_ORDERING
Breakers Topinabee,,http://www.breakerstopinabee.com,REWARDS_PROGRAM
Breakers Topinabee,,http://www.breakerstopinabee.com,TOAST_GIFT_CARDS
Exodus Bagels,JP Storefront,http://www.exodusbagels.com,ONLINE_ORDERING
Paz Cantina Taqueria y Cantina,,http://www.pazcantina.com,REWARDS_PROGRAM
Paz Cantina Taqueria y Cantina,,http://www.pazcantina.com,TOAST_GIFT_CARDS
King's Road Brewing Company,,http://www.kingsroadbrewing.com,TOAST_GIFT_CARDS
King's Road Brewing Company,,http://www.kingsroadbrewing.com,REWARDS_PROGRAM
Greene Square,,http://greenesquarerestaurant.com/,TOAST_GIFT_CARDS
Greene Square,,http://greenesquarerestaurant.com/,REWARDS_PROGRAM
CRAFT Donuts + Coffee,West Dundee - Bakery and Café,https://www.craftdonutscoffee.com,TOAST_GIFT_CARDS
Zin Gastro Pub,Lake Zurich Shoppes,http://www.zingastropub.com,TOAST_GIFT_CARDS
